ts,kama_L,ceo_L,ceo_S,TXF_abs,TXF_caa
2026-05-20 23:00:00,18.0,18.0,0.0,40885,40885
2026-05-20 23:30:00,35.0,35.0,0.0,40920,40920
2026-05-21 00:00:00,53.0,53.0,0.0,40973,40973
2026-05-21 00:30:00,-118.0,-118.0,0.0,40855,40855
2026-05-21 01:00:00,43.0,43.0,0.0,40898,40898
2026-05-21 01:30:00,40.0,40.0,0.0,40938,40938
2026-05-21 02:00:00,11.0,11.0,0.0,40949,40949
2026-05-21 02:30:00,48.0,48.0,0.0,40997,40997
2026-05-21 03:00:00,9.0,9.0,0.0,41006,41006
2026-05-21 03:30:00,34.0,34.0,0.0,41040,41040
2026-05-21 04:00:00,16.0,16.0,0.0,41056,41056
2026-05-21 04:30:00,3.0,3.0,0.0,41059,41059
2026-05-21 05:00:00,-69.0,-69.0,0.0,40990,40990
2026-05-21 09:00:00,137.0,137.0,0.0,41127,41127
2026-05-21 09:30:00,304.0,304.0,0.0,41431,41431
2026-05-21 10:00:00,46.0,46.0,0.0,41477,41477
2026-05-21 10:30:00,1.0,1.0,0.0,41478,41478
2026-05-21 11:00:00,39.0,39.0,0.0,41517,41517
2026-05-21 11:30:00,109.0,109.0,0.0,41626,41626
2026-05-21 12:00:00,-38.0,-38.0,0.0,41588,41588
2026-05-21 12:30:00,46.0,46.0,0.0,41634,41634
2026-05-21 13:00:00,14.0,14.0,0.0,41648,41648
2026-05-21 13:30:00,-92.0,-92.0,0.0,41556,41556
2026-05-21 14:00:00,-83.0,-83.0,0.0,41473,41473
2026-05-21 15:30:00,-114.0,-112.0,0.0,41361,41361
2026-05-21 16:00:00,0.0,87.0,0.0,41448,41448
2026-05-21 16:30:00,0.0,105.0,0.0,41553,41553
2026-05-21 17:00:00,0.0,-71.0,0.0,41482,41482
2026-05-21 17:30:00,0.0,100.0,0.0,41582,41582
2026-05-21 18:00:00,0.0,-32.0,0.0,41550,41550
2026-05-21 18:30:00,0.0,-207.0,0.0,41343,41343
2026-05-21 19:00:00,0.0,-36.0,0.0,41307,41307
2026-05-21 19:30:00,0.0,83.0,0.0,41390,41390
2026-05-21 20:00:00,0.0,-50.0,0.0,41340,41340
2026-05-21 20:30:00,0.0,-12.0,0.0,41328,41328
2026-05-21 21:00:00,0.0,-8.0,0.0,41320,41320
2026-05-21 21:30:00,0.0,43.0,0.0,41363,41363
2026-05-21 22:00:00,0.0,220.0,0.0,41583,41583
2026-05-21 22:30:00,0.0,-160.0,0.0,41423,41423
2026-05-21 23:00:00,0.0,31.0,0.0,41454,41454
2026-05-21 23:30:00,0.0,-5.0,0.0,41449,41449
2026-05-22 00:00:00,0.0,30.0,0.0,41479,41479
2026-05-22 00:30:00,0.0,-3.0,0.0,41476,41476
2026-05-22 01:00:00,0.0,3.0,0.0,41479,41479
2026-05-22 01:30:00,0.0,312.0,0.0,41791,41791
2026-05-22 02:00:00,0.0,130.0,0.0,41921,41921
2026-05-22 02:30:00,0.0,-50.0,0.0,41871,41871
2026-05-22 03:00:00,-2.0,-227.0,0.0,41644,41644
2026-05-22 03:30:00,111.0,111.0,0.0,41755,41755
2026-05-22 04:00:00,-17.0,-17.0,0.0,41738,41738
2026-05-22 04:30:00,-8.0,-8.0,0.0,41730,41730
2026-05-22 05:00:00,61.0,61.0,0.0,41791,41791
2026-05-22 09:00:00,125.0,125.0,0.0,41916,41916
2026-05-22 09:30:00,28.0,28.0,0.0,41944,41944
2026-05-22 10:00:00,149.0,149.0,0.0,42093,42093
2026-05-22 10:30:00,-20.0,-20.0,0.0,42073,42073
2026-05-22 11:00:00,-23.0,-23.0,0.0,42050,42050
2026-05-22 11:30:00,12.0,12.0,0.0,42062,42062
2026-05-22 12:00:00,121.0,121.0,0.0,42183,42183
2026-05-22 12:30:00,146.0,146.0,0.0,42329,42329
2026-05-22 13:00:00,109.0,109.0,0.0,42438,42438
2026-05-22 13:30:00,-3.0,-3.0,0.0,42435,42435
2026-05-22 14:00:00,7.0,7.0,0.0,42442,42442
2026-05-22 15:30:00,82.0,82.0,0.0,42524,42524
2026-05-22 16:00:00,-36.0,-36.0,0.0,42488,42488
2026-05-22 16:30:00,58.0,58.0,0.0,42546,42546
2026-05-22 17:00:00,-115.0,-115.0,0.0,42431,42431
2026-05-22 17:30:00,-35.0,-35.0,0.0,42396,42396
2026-05-22 18:00:00,45.0,45.0,0.0,42441,42441
2026-05-22 18:30:00,-73.0,-73.0,0.0,42368,42368
2026-05-22 19:00:00,-23.0,-23.0,0.0,42345,42345
2026-05-22 19:30:00,1.0,1.0,0.0,42346,42346
2026-05-22 20:00:00,66.0,66.0,0.0,42412,42412
2026-05-22 20:30:00,54.0,54.0,0.0,42466,42466
2026-05-22 21:00:00,67.0,67.0,0.0,42533,42533
2026-05-22 21:30:00,-6.0,-6.0,0.0,42527,42527
2026-05-22 22:00:00,50.0,50.0,0.0,42577,42577
2026-05-22 22:30:00,-89.0,-89.0,0.0,42488,42488
2026-05-22 23:00:00,72.0,72.0,0.0,42560,42560
2026-05-22 23:30:00,111.0,111.0,0.0,42671,42671
2026-05-23 00:00:00,7.0,7.0,0.0,42678,42678
2026-05-23 00:30:00,23.0,23.0,0.0,42701,42701
2026-05-23 01:00:00,7.0,7.0,0.0,42708,42708
2026-05-23 01:30:00,76.0,76.0,0.0,42784,42784
2026-05-23 02:00:00,-15.0,-15.0,0.0,42769,42769
2026-05-23 02:30:00,-35.0,-35.0,0.0,42734,42734
2026-05-23 03:00:00,-24.0,-24.0,0.0,42710,42710
2026-05-23 03:30:00,-112.0,-112.0,0.0,42598,42598
2026-05-23 04:00:00,-68.0,-66.0,0.0,42532,42532
2026-05-23 04:30:00,0.0,43.0,0.0,42575,42575
2026-05-23 05:00:00,0.0,59.0,0.0,42634,42634
2026-05-25 09:00:00,0.0,679.0,0.0,43313,43313
2026-05-25 09:30:00,-2.0,561.0,0.0,43874,43874
2026-05-25 10:00:00,100.0,100.0,0.0,43974,43974
2026-05-25 10:30:00,-141.0,-141.0,0.0,43833,43833
2026-05-25 11:00:00,-45.0,-45.0,0.0,43788,43788
2026-05-25 11:30:00,-70.0,-70.0,0.0,43718,43718
2026-05-25 12:00:00,2.0,2.0,0.0,43720,43720
2026-05-25 12:30:00,74.0,74.0,0.0,43794,43794
2026-05-25 13:00:00,-14.0,-14.0,0.0,43780,43780
2026-05-25 13:30:00,78.0,78.0,0.0,43858,43858
2026-05-25 14:00:00,19.0,19.0,0.0,43877,43877
2026-05-25 15:30:00,5.0,5.0,0.0,43882,43882
2026-05-25 16:00:00,83.0,83.0,0.0,43965,43965
2026-05-25 16:30:00,-45.0,-45.0,0.0,43920,43920
2026-05-25 17:00:00,18.0,18.0,0.0,43938,43938
2026-05-25 17:30:00,23.0,23.0,0.0,43961,43961
2026-05-25 18:00:00,-2.0,-2.0,0.0,43959,43959
2026-05-25 18:30:00,7.0,7.0,0.0,43966,43966
2026-05-25 19:00:00,52.0,52.0,0.0,44018,44018
2026-05-25 19:30:00,42.0,42.0,0.0,44060,44060
2026-05-25 20:00:00,67.0,67.0,0.0,44127,44127
2026-05-25 20:30:00,-19.0,-19.0,0.0,44108,44108
2026-05-25 21:00:00,-48.0,-48.0,0.0,44060,44060
2026-05-25 21:30:00,28.0,28.0,0.0,44088,44088
2026-05-25 22:00:00,75.0,75.0,0.0,44163,44163
2026-05-25 22:30:00,70.0,70.0,0.0,44233,44233
2026-05-25 23:00:00,20.0,20.0,0.0,44253,44253
2026-05-25 23:30:00,62.0,62.0,0.0,44315,44315
2026-05-26 00:00:00,-25.0,-25.0,0.0,44290,44290
2026-05-26 00:30:00,17.0,17.0,0.0,44307,44307
2026-05-26 01:00:00,62.0,62.0,0.0,44369,44369
2026-05-26 01:30:00,-31.0,-31.0,0.0,44338,44338
2026-05-26 02:00:00,-47.0,-47.0,0.0,44291,44291
2026-05-26 02:30:00,40.0,40.0,0.0,44331,44331
2026-05-26 03:00:00,21.0,21.0,0.0,44352,44352
2026-05-26 03:30:00,-26.0,-26.0,0.0,44326,44326
2026-05-26 04:00:00,22.0,22.0,0.0,44348,44348
2026-05-26 04:30:00,23.0,23.0,0.0,44371,44371
2026-05-26 05:00:00,18.0,18.0,0.0,44389,44389
2026-05-26 09:00:00,-233.0,-231.0,0.0,44158,44158
2026-05-26 09:30:00,0.0,-233.0,-2.0,43927,43927
2026-05-26 10:00:00,0.0,0.0,97.0,43830,43830
2026-05-26 10:30:00,0.0,0.0,-61.0,43891,43891
2026-05-26 11:00:00,0.0,0.0,81.0,43810,43810
2026-05-26 11:30:00,0.0,0.0,-18.0,43828,43828
2026-05-26 12:00:00,0.0,0.0,29.0,43799,43799
2026-05-26 12:30:00,0.0,0.0,7.0,43792,43792
2026-05-26 13:00:00,0.0,0.0,-44.0,43836,43836
2026-05-26 13:30:00,0.0,0.0,26.0,43810,43810
2026-05-26 14:00:00,0.0,0.0,-83.0,43893,43893
2026-05-26 15:30:00,0.0,0.0,23.0,43870,43870
2026-05-26 16:00:00,0.0,0.0,-46.0,43916,43916
2026-05-26 16:30:00,0.0,0.0,-45.0,43961,43961
2026-05-26 17:00:00,0.0,0.0,-73.0,44034,44034
2026-05-26 17:30:00,0.0,0.0,-18.0,44052,44052
2026-05-26 18:00:00,-2.0,-2.0,-23.0,44073,44073
2026-05-26 18:30:00,88.0,88.0,0.0,44161,44161
2026-05-26 19:00:00,-49.0,-49.0,0.0,44112,44112
2026-05-26 19:30:00,35.0,35.0,0.0,44147,44147
2026-05-26 20:00:00,-20.0,-20.0,0.0,44127,44127
2026-05-26 20:30:00,23.0,23.0,0.0,44150,44150
2026-05-26 21:00:00,19.0,19.0,0.0,44169,44169
2026-05-26 21:30:00,-8.0,-8.0,0.0,44161,44161
2026-05-26 22:00:00,238.0,238.0,0.0,44399,44399
2026-05-26 22:30:00,32.0,32.0,0.0,44431,44431
2026-05-26 23:00:00,-51.0,-51.0,0.0,44380,44380
2026-05-26 23:30:00,-34.0,-34.0,0.0,44346,44346
2026-05-27 00:00:00,-55.0,-55.0,0.0,44291,44291
2026-05-27 00:30:00,68.0,68.0,0.0,44359,44359
2026-05-27 01:00:00,-8.0,-8.0,0.0,44351,44351
2026-05-27 01:30:00,54.0,54.0,0.0,44405,44405
2026-05-27 02:00:00,20.0,20.0,0.0,44425,44425
2026-05-27 02:30:00,20.0,20.0,0.0,44445,44445
2026-05-27 03:00:00,-30.0,-30.0,0.0,44415,44415
2026-05-27 03:30:00,32.0,32.0,0.0,44447,44447
2026-05-27 04:00:00,6.0,6.0,0.0,44453,44453
2026-05-27 04:30:00,-22.0,-22.0,0.0,44431,44431
2026-05-27 05:00:00,7.0,7.0,0.0,44438,44438
2026-05-27 09:00:00,259.0,259.0,0.0,44697,44697
2026-05-27 09:30:00,275.0,275.0,0.0,44972,44972
2026-05-27 10:00:00,-292.0,-292.0,0.0,44680,44680
2026-05-27 10:30:00,300.0,300.0,0.0,44980,44980
2026-05-27 11:00:00,203.0,203.0,0.0,45183,45183
2026-05-27 11:30:00,-83.0,-83.0,0.0,45100,45100
2026-05-27 12:00:00,-154.0,-154.0,0.0,44946,44946
2026-05-27 12:30:00,-564.0,-566.0,-2.0,44382,44382
2026-05-27 13:00:00,243.0,0.0,-243.0,44625,44625
2026-05-27 13:30:00,71.0,0.0,-71.0,44696,44696
2026-05-27 14:00:00,102.0,0.0,-102.0,44798,44798
2026-05-27 15:30:00,4.0,0.0,-4.0,44802,44802
2026-05-27 16:00:00,-1.0,0.0,1.0,44801,44801
2026-05-27 16:30:00,143.0,-2.0,-145.0,44944,44944
2026-05-27 17:00:00,29.0,29.0,0.0,44973,44973
2026-05-27 17:30:00,49.0,49.0,0.0,45022,45022
2026-05-27 18:00:00,107.0,107.0,0.0,45129,45129
2026-05-27 18:30:00,23.0,23.0,0.0,45152,45152
2026-05-27 19:00:00,43.0,43.0,0.0,45195,45195
2026-05-27 19:30:00,191.0,191.0,0.0,45386,45386
2026-05-27 20:00:00,52.0,52.0,0.0,45438,45438
2026-05-27 20:30:00,125.0,125.0,0.0,45563,45563
2026-05-27 21:00:00,-103.0,-103.0,0.0,45460,45460
2026-05-27 21:30:00,-29.0,-29.0,0.0,45431,45431
2026-05-27 22:00:00,-72.0,-72.0,0.0,45359,45359
2026-05-27 22:30:00,-445.0,-445.0,-2.0,44916,44916
2026-05-27 23:00:00,0.0,0.0,6.0,44910,44910
2026-05-27 23:30:00,0.0,0.0,-4.0,44914,44914
2026-05-28 00:00:00,0.0,0.0,37.0,44877,44877
2026-05-28 00:30:00,0.0,0.0,-138.0,45015,45015
2026-05-28 01:00:00,0.0,0.0,-33.0,45048,45048
2026-05-28 01:30:00,0.0,0.0,38.0,45010,45010
2026-05-28 02:00:00,0.0,0.0,-42.0,45052,45052
2026-05-28 02:30:00,0.0,0.0,-91.0,45143,45143
2026-05-28 03:00:00,0.0,0.0,-47.0,45190,45190
2026-05-28 03:30:00,0.0,0.0,1.0,45189,45189
2026-05-28 04:00:00,0.0,0.0,58.0,45131,45131
2026-05-28 04:30:00,0.0,0.0,-28.0,45159,45159
2026-05-28 05:00:00,0.0,0.0,-80.0,45239,45239
2026-05-28 09:00:00,0.0,0.0,181.0,45058,45058
2026-05-28 09:30:00,0.0,0.0,95.0,44963,44963
2026-05-28 10:00:00,-2.0,0.0,-341.0,45304,45304
2026-05-28 10:30:00,-512.0,0.0,510.0,44794,44794
2026-05-28 11:00:00,0.0,0.0,-91.0,44885,44885
2026-05-28 11:30:00,0.0,0.0,452.0,44433,44433
2026-05-28 12:00:00,0.0,0.0,571.0,43862,43862
2026-05-28 12:30:00,0.0,0.0,64.0,43798,43798
2026-05-28 13:00:00,0.0,0.0,119.0,43679,43679
2026-05-28 13:30:00,0.0,0.0,-198.0,43877,43877
2026-05-28 14:00:00,0.0,0.0,35.0,43842,43842
2026-05-28 15:30:00,0.0,0.0,-228.0,44070,44070
2026-05-28 16:00:00,0.0,0.0,-45.0,44115,44115
2026-05-28 16:30:00,0.0,0.0,-11.0,44126,44126
2026-05-28 17:00:00,0.0,0.0,-98.0,44224,44224
2026-05-28 17:30:00,0.0,0.0,32.0,44192,44192
2026-05-28 18:00:00,0.0,0.0,-48.0,44240,44240
2026-05-28 18:30:00,0.0,0.0,58.0,44182,44182
2026-05-28 19:00:00,0.0,0.0,120.0,44062,44062
2026-05-28 19:30:00,0.0,0.0,-57.0,44119,44119
2026-05-28 20:00:00,0.0,0.0,-79.0,44198,44198
2026-05-28 20:30:00,0.0,0.0,-20.0,44218,44218
2026-05-28 21:00:00,0.0,-2.0,-226.0,44442,44442
2026-05-28 21:30:00,0.0,25.0,0.0,44467,44467
2026-05-28 22:00:00,0.0,-105.0,0.0,44362,44362
2026-05-28 22:30:00,0.0,294.0,0.0,44656,44656
2026-05-28 23:00:00,0.0,35.0,0.0,44691,44691
2026-05-28 23:30:00,0.0,130.0,0.0,44821,44821
2026-05-29 00:00:00,0.0,-39.0,0.0,44782,44782
2026-05-29 00:30:00,0.0,76.0,0.0,44858,44858
2026-05-29 01:00:00,0.0,2.0,0.0,44860,44860
2026-05-29 01:30:00,0.0,-109.0,0.0,44751,44751
2026-05-29 02:00:00,0.0,74.0,0.0,44825,44825
2026-05-29 02:30:00,0.0,-24.0,0.0,44801,44801
2026-05-29 03:00:00,0.0,-85.0,0.0,44716,44716
2026-05-29 03:30:00,0.0,13.0,0.0,44729,44729
2026-05-29 04:00:00,0.0,-1.0,0.0,44728,44728
2026-05-29 04:30:00,0.0,65.0,0.0,44793,44793
2026-05-29 05:00:00,0.0,-4.0,0.0,44789,44789
2026-05-29 09:00:00,0.0,86.0,0.0,44875,44875
2026-05-29 09:30:00,0.0,-57.0,0.0,44818,44818
2026-05-29 10:00:00,0.0,247.0,0.0,45065,45065
2026-05-29 10:30:00,-2.0,-21.0,0.0,45044,45044
2026-05-29 11:00:00,2.0,2.0,0.0,45046,45046
2026-05-29 11:30:00,119.0,119.0,0.0,45165,45165
2026-05-29 12:00:00,94.0,94.0,0.0,45259,45259
2026-05-29 12:30:00,42.0,42.0,0.0,45301,45301
2026-05-29 13:00:00,90.0,90.0,0.0,45391,45391
2026-05-29 13:30:00,-64.0,-64.0,0.0,45327,45327
2026-05-29 14:00:00,-42.0,-42.0,0.0,45285,45285
2026-05-29 15:30:00,23.0,23.0,0.0,45308,45308
2026-05-29 16:00:00,-3.0,-3.0,0.0,45305,45305
2026-05-29 16:30:00,38.0,38.0,0.0,45343,45343
2026-05-29 17:00:00,7.0,7.0,0.0,45350,45350
2026-05-29 17:30:00,233.0,233.0,0.0,45583,45583
2026-05-29 18:00:00,-98.0,-98.0,0.0,45485,45485
2026-05-29 18:30:00,-127.0,-127.0,0.0,45358,45358
2026-05-29 19:00:00,50.0,50.0,0.0,45408,45408
2026-05-29 19:30:00,18.0,18.0,0.0,45426,45426
2026-05-29 20:00:00,28.0,28.0,0.0,45454,45454
2026-05-29 20:30:00,-56.0,-56.0,0.0,45398,45398
2026-05-29 21:00:00,16.0,16.0,0.0,45414,45414
2026-05-29 21:30:00,-13.0,-13.0,0.0,45401,45401
2026-05-29 22:00:00,12.0,12.0,0.0,45413,45413
2026-05-29 22:30:00,-280.0,-278.0,0.0,45135,45135
2026-05-29 23:00:00,0.0,-47.0,0.0,45088,45088
2026-05-29 23:30:00,0.0,-75.0,-2.0,45015,45015
2026-05-30 00:00:00,0.0,0.0,-34.0,45049,45049
2026-05-30 00:30:00,0.0,0.0,-32.0,45081,45081
2026-05-30 01:00:00,0.0,0.0,-4.0,45085,45085
2026-05-30 01:30:00,0.0,0.0,59.0,45026,45026
2026-05-30 02:00:00,0.0,0.0,82.0,44944,44944
2026-05-30 02:30:00,0.0,0.0,-119.0,45063,45063
2026-05-30 03:00:00,0.0,0.0,80.0,44983,44983
2026-05-30 03:30:00,0.0,0.0,-63.0,45046,45046
2026-05-30 04:00:00,0.0,0.0,-1.0,45047,45047
2026-05-30 04:30:00,0.0,0.0,-40.0,45087,45087
2026-05-30 05:00:00,0.0,0.0,18.0,45069,45069
2026-06-01 09:00:00,0.0,-2.0,-516.0,45583,45583
2026-06-01 09:30:00,-2.0,305.0,0.0,45888,45888
2026-06-01 10:00:00,246.0,246.0,0.0,46134,46134
2026-06-01 10:30:00,316.0,316.0,0.0,46450,46450
2026-06-01 11:00:00,-410.0,-410.0,0.0,46040,46040
2026-06-01 11:30:00,31.0,31.0,0.0,46071,46071
2026-06-01 12:00:00,-114.0,-114.0,0.0,45957,45957
2026-06-01 12:30:00,106.0,106.0,0.0,46063,46063
2026-06-01 13:00:00,-33.0,-33.0,0.0,46030,46030
2026-06-01 13:30:00,-112.0,-112.0,0.0,45918,45918
2026-06-01 14:00:00,117.0,117.0,0.0,46035,46035
2026-06-01 15:30:00,-53.0,-53.0,0.0,45982,45982
2026-06-01 16:00:00,87.0,87.0,0.0,46069,46069
2026-06-01 16:30:00,-71.0,-71.0,0.0,45998,45998
2026-06-01 17:00:00,66.0,66.0,0.0,46064,46064
2026-06-01 17:30:00,14.0,14.0,0.0,46078,46078
2026-06-01 18:00:00,-6.0,-6.0,0.0,46072,46072
2026-06-01 18:30:00,115.0,115.0,0.0,46187,46187
2026-06-01 19:00:00,43.0,43.0,0.0,46230,46230
2026-06-01 19:30:00,-70.0,-70.0,0.0,46160,46160
2026-06-01 20:00:00,24.0,24.0,0.0,46184,46184
2026-06-01 20:30:00,-81.0,-81.0,0.0,46103,46103
2026-06-01 21:00:00,53.0,53.0,0.0,46156,46156
2026-06-01 21:30:00,-316.0,-316.0,-2.0,45842,45842
2026-06-01 22:00:00,0.0,0.0,-16.0,45858,45858
2026-06-01 22:30:00,0.0,0.0,-301.0,46159,46159
2026-06-01 23:00:00,0.0,0.0,-44.0,46203,46203
2026-06-01 23:30:00,0.0,0.0,-142.0,46345,46345
2026-06-02 00:00:00,0.0,-2.0,-54.0,46397,46397
2026-06-02 00:30:00,0.0,39.0,0.0,46436,46436
2026-06-02 01:00:00,0.0,171.0,0.0,46607,46607
2026-06-02 01:30:00,0.0,56.0,0.0,46663,46663
2026-06-02 02:00:00,0.0,45.0,0.0,46708,46708
2026-06-02 02:30:00,0.0,-88.0,0.0,46620,46620
2026-06-02 03:00:00,0.0,-68.0,0.0,46552,46552
2026-06-02 03:30:00,0.0,-64.0,0.0,46488,46488
2026-06-02 04:00:00,0.0,-64.0,0.0,46424,46424
2026-06-02 04:30:00,0.0,98.0,0.0,46522,46522
2026-06-02 05:00:00,0.0,24.0,0.0,46546,46546
2026-06-02 09:00:00,0.0,-479.0,-2.0,46069,46069
2026-06-02 09:30:00,0.0,0.0,203.0,45866,45866
2026-06-02 10:00:00,0.0,0.0,186.0,45680,45680
2026-06-02 10:30:00,0.0,0.0,-109.0,45789,45789
2026-06-02 11:00:00,0.0,0.0,63.0,45726,45726
2026-06-02 11:30:00,0.0,0.0,307.0,45419,45419
2026-06-02 12:00:00,0.0,0.0,-331.0,45750,45750
2026-06-02 12:30:00,0.0,0.0,-82.0,45832,45832
2026-06-02 13:00:00,0.0,0.0,-169.0,46001,46001
2026-06-02 13:30:00,0.0,-2.0,-67.0,46066,46066
2026-06-02 14:00:00,0.0,21.0,0.0,46087,46087
2026-06-02 15:30:00,0.0,108.0,0.0,46195,46195
2026-06-02 16:00:00,0.0,46.0,0.0,46241,46241
2026-06-02 16:30:00,-2.0,53.0,0.0,46294,46294
2026-06-02 17:00:00,22.0,22.0,0.0,46316,46316
2026-06-02 17:30:00,-24.0,-24.0,0.0,46292,46292
2026-06-02 18:00:00,63.0,63.0,0.0,46355,46355
2026-06-02 18:30:00,-23.0,-23.0,0.0,46332,46332
2026-06-02 19:00:00,-27.0,-27.0,0.0,46305,46305
2026-06-02 19:30:00,23.0,23.0,0.0,46328,46328
2026-06-02 20:00:00,9.0,9.0,0.0,46337,46337
2026-06-02 20:30:00,79.0,79.0,0.0,46416,46416
2026-06-02 21:00:00,-57.0,-57.0,0.0,46359,46359
2026-06-02 21:30:00,-17.0,-17.0,0.0,46342,46342
2026-06-02 22:00:00,247.0,247.0,0.0,46589,46589
2026-06-02 22:30:00,-118.0,-118.0,0.0,46471,46471
2026-06-02 23:00:00,200.0,200.0,0.0,46671,46671
2026-06-02 23:30:00,49.0,49.0,0.0,46720,46720
2026-06-03 00:00:00,44.0,44.0,0.0,46764,46764
2026-06-03 00:30:00,-127.0,-127.0,0.0,46637,46637
2026-06-03 01:00:00,44.0,44.0,0.0,46681,46681
2026-06-03 01:30:00,-109.0,-109.0,0.0,46572,46572
2026-06-03 02:00:00,35.0,35.0,0.0,46607,46607
2026-06-03 02:30:00,56.0,56.0,0.0,46663,46663
2026-06-03 03:00:00,24.0,24.0,0.0,46687,46687
2026-06-03 03:30:00,-7.0,-7.0,0.0,46680,46680
2026-06-03 04:00:00,78.0,78.0,0.0,46758,46758
2026-06-03 04:30:00,-58.0,-58.0,0.0,46700,46700
2026-06-03 05:00:00,-14.0,-14.0,0.0,46686,46686
2026-06-03 09:00:00,159.0,159.0,0.0,46845,46845
2026-06-03 09:30:00,18.0,18.0,0.0,46863,46863
2026-06-03 10:00:00,23.0,23.0,0.0,46886,46886
2026-06-03 10:30:00,-189.0,-189.0,0.0,46697,46697
2026-06-03 11:00:00,56.0,56.0,0.0,46753,46753
2026-06-03 11:30:00,-3.0,-3.0,0.0,46750,46750
2026-06-03 12:00:00,1.0,1.0,0.0,46751,46751
2026-06-03 12:30:00,30.0,30.0,0.0,46781,46781
2026-06-03 13:00:00,-17.0,-17.0,0.0,46764,46764
2026-06-03 13:30:00,58.0,58.0,0.0,46822,46822
2026-06-03 14:00:00,46.0,46.0,0.0,46868,46868
2026-06-03 15:30:00,-56.0,-56.0,0.0,46812,46812
2026-06-03 16:00:00,74.0,74.0,0.0,46886,46886
2026-06-03 16:30:00,-24.0,-24.0,0.0,46862,46862
2026-06-03 17:00:00,-52.0,-52.0,0.0,46810,46810
2026-06-03 17:30:00,70.0,70.0,0.0,46880,46880
2026-06-03 18:00:00,-68.0,-68.0,0.0,46812,46812
2026-06-03 18:30:00,41.0,41.0,0.0,46853,46853
2026-06-03 19:00:00,-35.0,-35.0,0.0,46818,46818
2026-06-03 19:30:00,-59.0,-59.0,0.0,46759,46759
2026-06-03 20:00:00,31.0,31.0,0.0,46790,46790
2026-06-03 20:30:00,-30.0,-30.0,0.0,46760,46760
2026-06-03 21:00:00,-82.0,-80.0,0.0,46680,46680
2026-06-03 21:30:00,0.0,70.0,0.0,46750,46750
2026-06-03 22:00:00,0.0,-289.0,-2.0,46463,46463
2026-06-03 22:30:00,0.0,0.0,-169.0,46632,46632
2026-06-03 23:00:00,0.0,0.0,38.0,46594,46594
2026-06-03 23:30:00,0.0,0.0,-36.0,46630,46630
2026-06-04 00:00:00,0.0,0.0,78.0,46552,46552
2026-06-04 00:30:00,0.0,0.0,69.0,46483,46483
2026-06-04 01:00:00,0.0,0.0,-95.0,46578,46578
2026-06-04 01:30:00,0.0,0.0,7.0,46571,46571
2026-06-04 02:00:00,0.0,0.0,-141.0,46712,46712
2026-06-04 02:30:00,0.0,0.0,-34.0,46746,46746
2026-06-04 03:00:00,0.0,0.0,46.0,46700,46700
2026-06-04 03:30:00,0.0,0.0,24.0,46676,46676
2026-06-04 04:00:00,0.0,0.0,11.0,46665,46665
2026-06-04 04:30:00,0.0,0.0,99.0,46566,46566
2026-06-04 05:00:00,0.0,0.0,29.0,46537,46537
2026-06-04 09:00:00,0.0,0.0,163.0,46374,46374
2026-06-04 09:30:00,0.0,0.0,-71.0,46445,46445
2026-06-04 10:00:00,0.0,0.0,145.0,46300,46300
2026-06-04 10:30:00,0.0,0.0,-14.0,46314,46314
2026-06-04 11:00:00,0.0,0.0,29.0,46285,46285
2026-06-04 11:30:00,0.0,0.0,-252.0,46537,46537
2026-06-04 12:00:00,0.0,0.0,57.0,46480,46480
2026-06-04 12:30:00,0.0,0.0,-2.0,46482,46482
2026-06-04 13:00:00,0.0,0.0,-76.0,46558,46558
2026-06-04 13:30:00,0.0,0.0,282.0,46276,46276
2026-06-04 14:00:00,0.0,0.0,-18.0,46294,46294
2026-06-04 15:30:00,0.0,0.0,-21.0,46315,46315
2026-06-04 16:00:00,0.0,0.0,26.0,46289,46289
2026-06-04 16:30:00,0.0,0.0,422.0,45867,45867
2026-06-04 17:00:00,0.0,0.0,80.0,45787,45787
2026-06-04 17:30:00,0.0,0.0,112.0,45675,45675
2026-06-04 18:00:00,0.0,0.0,-113.0,45788,45788
2026-06-04 18:30:00,0.0,0.0,132.0,45656,45656
2026-06-04 19:00:00,0.0,0.0,-3.0,45659,45659
2026-06-04 19:30:00,0.0,0.0,-79.0,45738,45738
2026-06-04 20:00:00,0.0,0.0,9.0,45729,45729
2026-06-04 20:30:00,0.0,0.0,41.0,45688,45688
2026-06-04 21:00:00,0.0,0.0,-120.0,45808,45808
2026-06-04 21:30:00,0.0,0.0,61.0,45747,45747
2026-06-04 22:00:00,0.0,0.0,118.0,45629,45629
2026-06-04 22:30:00,0.0,0.0,-235.0,45864,45864
2026-06-04 23:00:00,0.0,0.0,-123.0,45987,45987
2026-06-04 23:30:00,0.0,-2.0,-164.0,46149,46149
2026-06-05 00:00:00,0.0,31.0,0.0,46180,46180
2026-06-05 00:30:00,0.0,123.0,0.0,46303,46303
2026-06-05 01:00:00,0.0,-4.0,0.0,46299,46299
2026-06-05 01:30:00,0.0,18.0,0.0,46317,46317
2026-06-05 02:00:00,0.0,123.0,0.0,46440,46440
2026-06-05 02:30:00,-2.0,29.0,0.0,46469,46469
2026-06-05 03:00:00,5.0,5.0,0.0,46474,46474
2026-06-05 03:30:00,44.0,44.0,0.0,46518,46518
2026-06-05 04:00:00,-105.0,-105.0,0.0,46413,46413
